complaint_id,head,relation,tail
JZ2021031200144,complaint:JZ2021031200144,包含事件,event:空白
JZ2021031200144,complaint:JZ2021031200144,包含风险,risk:影响日常生活
JZ2021031200144,entity:楼梯,易感于,hidden:松动
JZ2021031200144,hidden:松动,导致,risk:影响日常生活
JZ2021031200144,event:空白,触发风险,risk:影响日常生活
JZ2021031200163,complaint:JZ2021031200163,包含实体,entity:地砖
JZ2021031200163,complaint:JZ2021031200163,包含隐患,hidden:松动
JZ2021031200163,complaint:JZ2021031200163,包含事件,event:空白
JZ2021031200163,complaint:JZ2021031200163,包含风险,risk:影响出行
JZ2021031200163,entity:地砖,易感于,hidden:松动
JZ2021031200163,hidden:松动,导致,risk:影响出行
JZ2021031200163,event:空白,触发风险,risk:影响出行
JZ2021031200177,complaint:JZ2021031200177,包含实体,entity:灯
JZ2021031200177,complaint:JZ2021031200177,包含隐患,hidden:不亮
JZ2021031200177,complaint:JZ2021031200177,包含事件,event:空白
JZ2021031200177,complaint:JZ2021031200177,包含风险,risk:影响日常生活
JZ2021031200177,entity:灯,易感于,hidden:不亮
JZ2021031200177,hidden:不亮,导致,risk:影响日常生活
JZ2021031200177,event:空白,触发风险,risk:影响日常生活
JZ2021031200199,complaint:JZ2021031200199,包含实体,entity:地锁
JZ2021031200199,complaint:JZ2021031200199,包含事件,event:空白
JZ2021031200199,complaint:JZ2021031200199,包含风险,risk:影响日常生活
JZ2021031200199,complaint:JZ2021031200199,包含后果,outcome:无处停车
JZ2021031200199,event:空白,触发风险,risk:影响日常生活
JZ2021031200199,risk:影响日常生活,导致,outcome:无处停车
JZ2021031200201,complaint:JZ2021031200201,包含实体,entity:楼下
JZ2021031200201,complaint:JZ2021031200201,包含隐患,hidden:倒水
JZ2021031200201,complaint:JZ2021031200201,包含事件,event:空白
JZ2021031200201,complaint:JZ2021031200201,包含风险,risk:影响日常生活
JZ2021031200201,entity:楼下,易感于,hidden:倒水
JZ2021031200201,hidden:倒水,导致,risk:影响日常生活
JZ2021031200201,event:空白,触发风险,risk:影响日常生活
JZ2021031200204,complaint:JZ2021031200204,包含实体,entity:广告
JZ2021031200204,complaint:JZ2021031200204,包含隐患,hidden:无人清理
JZ2021031200204,complaint:JZ2021031200204,包含事件,event:空白
JZ2021031200204,complaint:JZ2021031200204,包含风险,risk:影响日常生活
JZ2021031200204,entity:广告,易感于,hidden:无人清理
JZ2021031200204,hidden:无人清理,导致,risk:影响日常生活
JZ2021031200204,event:空白,触发风险,risk:影响日常生活
JZ2021031200218,complaint:JZ2021031200218,包含实体,entity:电梯
JZ2021031200218,complaint:JZ2021031200218,包含隐患,hidden:无人清理
JZ2021031200218,complaint:JZ2021031200218,包含事件,event:空白
JZ2021031200218,complaint:JZ2021031200218,包含风险,risk:影响日常生活
JZ2021031200218,entity:电梯,易感于,hidden:无人清理
JZ2021031200218,hidden:无人清理,导致,risk:影响日常生活
JZ2021031200218,event:空白,触发风险,risk:影响日常生活
JZ2021031200225,complaint:JZ2021031200225,包含实体,entity:粪便
JZ2021031200225,complaint:JZ2021031200225,包含隐患,hidden:无人清理
JZ2021031200225,complaint:JZ2021031200225,包含事件,event:空白
JZ2021031200225,complaint:JZ2021031200225,包含风险,risk:影响日常生活
JZ2021031200225,complaint:JZ2021031200225,包含后果,outcome:出行不便
JZ2021031200225,entity:粪便,易感于,hidden:无人清理
JZ2021031200225,hidden:无人清理,导致,risk:影响日常生活
JZ2021031200225,event:空白,触发风险,risk:影响日常生活
JZ2021031200225,risk:影响日常生活,导致,outcome:出行不便
JZ2021031200231,complaint:JZ2021031200231,包含实体,entity:房屋
JZ2021031200231,complaint:JZ2021031200231,包含隐患,hidden:违建
JZ2021031200231,complaint:JZ2021031200231,包含事件,event:空白
JZ2021031200231,complaint:JZ2021031200231,包含风险,risk:易发生冲突
JZ2021031200231,entity:房屋,易感于,hidden:违建
JZ2021031200231,hidden:违建,导致,risk:易发生冲突
JZ2021031200231,event:空白,触发风险,risk:易发生冲突
JZ2021031200241,complaint:JZ2021031200241,包含实体,entity:工厂
JZ2021031200241,complaint:JZ2021031200241,包含隐患,hidden:异味扰民
JZ2021031200241,complaint:JZ2021031200241,包含事件,event:空白
JZ2021031200241,complaint:JZ2021031200241,包含风险,risk:影响日常生活
JZ2021031200241,entity:工厂,易感于,hidden:异味扰民
JZ2021031200241,hidden:异味扰民,导致,risk:影响日常生活
JZ2021031200241,event:空白,触发风险,risk:影响日常生活
JZ2021031200244,complaint:JZ2021031200244,包含实体,entity:下水管道
JZ2021031200244,complaint:JZ2021031200244,包含隐患,hidden:漏了
JZ2021031200244,complaint:JZ2021031200244,包含事件,event:空白
JZ2021031200244,complaint:JZ2021031200244,包含风险,risk:影响日常生活
JZ2021031200244,complaint:JZ2021031200244,包含后果,outcome:有安全隐患
JZ2021031200244,entity:下水管道,易感于,hidden:漏了
JZ2021031200244,hidden:漏了,导致,risk:影响日常生活
JZ2021031200244,event:空白,触发风险,risk:影响日常生活
JZ2021031200244,risk:影响日常生活,导致,outcome:有安全隐患
JZ2021031200245,complaint:JZ2021031200245,包含实体,entity:噪音
JZ2021031200245,complaint:JZ2021031200245,包含隐患,hidden:扰民
JZ2021031200245,complaint:JZ2021031200245,包含事件,event:空白
JZ2021031200245,complaint:JZ2021031200245,包含风险,risk:影响日常生活
JZ2021031200245,entity:噪音,易感于,hidden:扰民
JZ2021031200245,hidden:扰民,导致,risk:影响日常生活
JZ2021031200245,event:空白,触发风险,risk:影响日常生活
JZ2021031200327,complaint:JZ2021031200327,包含实体,entity:消防通道
JZ2021031200327,complaint:JZ2021031200327,包含事件,event:空白
JZ2021031200327,complaint:JZ2021031200327,包含风险,risk:火灾风险
JZ2021031200327,complaint:JZ2021031200327,包含后果,outcome:影响休息
JZ2021031200327,event:空白,触发风险,risk:火灾风险
JZ2021031200327,risk:火灾风险,导致,outcome:影响休息
JZ2021031200379,complaint:JZ2021031200379,包含实体,entity:消防通道
JZ2021031200379,complaint:JZ2021031200379,包含事件,event:空白
JZ2021031200379,complaint:JZ2021031200379,包含风险,risk:火灾风险
JZ2021031200379,complaint:JZ2021031200379,包含后果,outcome:出行不便
JZ2021031200379,event:空白,触发风险,risk:火灾风险
JZ2021031200379,risk:火灾风险,导致,outcome:出行不便
JZ2021031200441,complaint:JZ2021031200441,包含实体,entity:共享单车
JZ2021031200441,complaint:JZ2021031200441,包含隐患,hidden:堵塞院内
JZ2021031200441,complaint:JZ2021031200441,包含事件,event:空白
JZ2021031200441,complaint:JZ2021031200441,包含风险,risk:影响出行
JZ2021031200441,entity:共享单车,易感于,hidden:堵塞院内
JZ2021031200441,hidden:堵塞院内,导致,risk:影响出行
JZ2021031200441,event:空白,触发风险,risk:影响出行
JZ2021031200449,complaint:JZ2021031200449,包含实体,entity:建筑
JZ2021031200449,complaint:JZ2021031200449,包含隐患,hidden:违章建筑
JZ2021031200449,complaint:JZ2021031200449,包含事件,event:空白
JZ2021031200449,complaint:JZ2021031200449,包含风险,risk:影响日常生活
JZ2021031200449,entity:建筑,易感于,hidden:违章建筑
JZ2021031200449,hidden:违章建筑,导致,risk:影响日常生活
JZ2021031200449,event:空白,触发风险,risk:影响日常生活
JZ2021031200453,complaint:JZ2021031200453,包含实体,entity:窗户
JZ2021031200453,complaint:JZ2021031200453,包含隐患,hidden:变形
JZ2021031200453,complaint:JZ2021031200453,包含事件,event:空白
JZ2021031200453,complaint:JZ2021031200453,包含风险,risk:影响日常生活
JZ2021031200453,entity:窗户,易感于,hidden:变形
JZ2021031200453,hidden:变形,导致,risk:影响日常生活
JZ2021031200453,event:空白,触发风险,risk:影响日常生活
JZ2021031200603,complaint:JZ2021031200603,包含实体,entity:自行车棚
JZ2021031200603,complaint:JZ2021031200603,包含隐患,hidden:无法停车
JZ2021031200603,complaint:JZ2021031200603,包含事件,event:空白
JZ2021031200603,complaint:JZ2021031200603,包含风险,risk:影响日常生活
JZ2021031200603,entity:自行车棚,易感于,hidden:无法停车
JZ2021031200603,hidden:无法停车,导致,risk:影响日常生活
JZ2021031200603,event:空白,触发风险,risk:影响日常生活
JZ2021031200802,complaint:JZ2021031200802,包含实体,entity:树枝
JZ2021031200802,complaint:JZ2021031200802,包含事件,event:空白
JZ2021031200802,complaint:JZ2021031200802,包含风险,risk:影响出行
JZ2021031200802,event:空白,触发风险,risk:影响出行
JZ2021031300036,complaint:JZ2021031300036,包含实体,entity:建筑
JZ2021031300036,complaint:JZ2021031300036,包含隐患,hidden:违建
JZ2021031300036,complaint:JZ2021031300036,包含事件,event:空白
JZ2021031300036,complaint:JZ2021031300036,包含风险,risk:易发生冲突
JZ2021031300036,complaint:JZ2021031300036,包含后果,outcome:扰民
JZ2021031300036,entity:建筑,易感于,hidden:违建
JZ2021031300036,hidden:违建,导致,risk:易发生冲突
JZ2021031300036,event:空白,触发风险,risk:易发生冲突
JZ2021031300036,risk:易发生冲突,导致,outcome:扰民
JZ2021031300100,complaint:JZ2021031300100,包含隐患,hidden:占道
JZ2021031300100,complaint:JZ2021031300100,包含事件,event:空白
JZ2021031300100,complaint:JZ2021031300100,包含风险,risk:影响出行
JZ2021031300100,complaint:JZ2021031300100,包含后果,outcome:扰民
JZ2021031300100,hidden:占道,导致,risk:影响出行
JZ2021031300100,event:空白,触发风险,risk:影响出行
JZ2021031300100,risk:影响出行,导致,outcome:扰民
JZ2021031300104,complaint:JZ2021031300104,包含实体,entity:通道
JZ2021031300104,complaint:JZ2021031300104,包含隐患,hidden:不及时进行清理
JZ2021031300104,complaint:JZ2021031300104,包含事件,event:空白
JZ2021031300104,complaint:JZ2021031300104,包含风险,risk:影响日常生活
JZ2021031300104,complaint:JZ2021031300104,包含后果,outcome:出行不便
JZ2021031300104,entity:通道,易感于,hidden:不及时进行清理
JZ2021031300104,hidden:不及时进行清理,导致,risk:影响日常生活
JZ2021031300104,event:空白,触发风险,risk:影响日常生活
JZ2021031300104,risk:影响日常生活,导致,outcome:出行不便
JZ2021031300111,complaint:JZ2021031300111,包含实体,entity:井盖
JZ2021031300111,complaint:JZ2021031300111,包含隐患,hidden:不平
JZ2021031300111,complaint:JZ2021031300111,包含事件,event:空白
JZ2021031300111,complaint:JZ2021031300111,包含风险,risk:人身安全风险
JZ2021031300111,entity:井盖,易感于,hidden:不平
JZ2021031300111,hidden:不平,导致,risk:人身安全风险
JZ2021031300111,event:空白,触发风险,risk:人身安全风险
JZ2021031300171,complaint:JZ2021031300171,包含实体,entity:宠物狗
JZ2021031300171,complaint:JZ2021031300171,包含隐患,hidden:没有人清理
JZ2021031300171,complaint:JZ2021031300171,包含事件,event:空白
JZ2021031300171,complaint:JZ2021031300171,包含风险,risk:影响日常生活
JZ2021031300171,entity:宠物狗,易感于,hidden:没有人清理
JZ2021031300171,hidden:没有人清理,导致,risk:影响日常生活
JZ2021031300171,event:空白,触发风险,risk:影响日常生活
JZ2021031300254,complaint:JZ2021031300254,包含隐患,hidden:私拉电线给电瓶车充电
JZ2021031300254,complaint:JZ2021031300254,包含事件,event:空白
JZ2021031300254,complaint:JZ2021031300254,包含风险,risk:火灾风险
JZ2021031300254,hidden:私拉电线给电瓶车充电,导致,risk:火灾风险
JZ2021031300254,event:空白,触发风险,risk:火灾风险
JZ2021031300365,complaint:JZ2021031300365,包含实体,entity:街头
JZ2021031300365,complaint:JZ2021031300365,包含隐患,hidden:游商
JZ2021031300365,complaint:JZ2021031300365,包含事件,event:空白
JZ2021031300365,complaint:JZ2021031300365,包含风险,risk:影响日常生活
JZ2021031300365,entity:街头,易感于,hidden:游商
JZ2021031300365,hidden:游商,导致,risk:影响日常生活
JZ2021031300365,event:空白,触发风险,risk:影响日常生活
JZ2021031300382,complaint:JZ2021031300382,包含实体,entity:快递点
JZ2021031300382,complaint:JZ2021031300382,包含隐患,hidden:扰民
JZ2021031300382,complaint:JZ2021031300382,包含事件,event:空白
JZ2021031300382,complaint:JZ2021031300382,包含风险,risk:影响日常生活
JZ2021031300382,entity:快递点,易感于,hidden:扰民
JZ2021031300382,hidden:扰民,导致,risk:影响日常生活
JZ2021031300382,event:空白,触发风险,risk:影响日常生活
JZ2021031300405,complaint:JZ2021031300405,包含实体,entity:墙壁
JZ2021031300405,complaint:JZ2021031300405,包含事件,event:空白
JZ2021031300405,complaint:JZ2021031300405,包含风险,risk:影响日常生活
JZ2021031300405,complaint:JZ2021031300405,包含后果,outcome:无处停车
JZ2021031300405,event:空白,触发风险,risk:影响日常生活
JZ2021031300405,risk:影响日常生活,导致,outcome:无处停车
JZ2021031300503,complaint:JZ2021031300503,包含隐患,hidden:乱发传单
JZ2021031300503,complaint:JZ2021031300503,包含事件,event:空白
JZ2021031300503,complaint:JZ2021031300503,包含风险,risk:影响出行
JZ2021031300503,hidden:乱发传单,导致,risk:影响出行
JZ2021031300503,event:空白,触发风险,risk:影响出行
JZ2021031400032,complaint:JZ2021031400032,包含实体,entity:街头
JZ2021031400032,complaint:JZ2021031400032,包含隐患,hidden:游商
JZ2021031400032,complaint:JZ2021031400032,包含事件,event:空白
JZ2021031400032,complaint:JZ2021031400032,包含风险,risk:影响日常生活
JZ2021031400032,entity:街头,易感于,hidden:游商
JZ2021031400032,hidden:游商,导致,risk:影响日常生活
JZ2021031400032,event:空白,触发风险,risk:影响日常生活
JZ2021031400114,complaint:JZ2021031400114,包含实体,entity:广场舞
JZ2021031400114,complaint:JZ2021031400114,包含隐患,hidden:扰民
JZ2021031400114,complaint:JZ2021031400114,包含事件,event:空白
JZ2021031400114,complaint:JZ2021031400114,包含风险,risk:影响日常生活
JZ2021031400114,complaint:JZ2021031400114,包含后果,outcome:无处停车
JZ2021031400114,entity:广场舞,易感于,hidden:扰民
JZ2021031400114,hidden:扰民,导致,risk:影响日常生活
JZ2021031400114,event:空白,触发风险,risk:影响日常生活
JZ2021031400114,risk:影响日常生活,导致,outcome:无处停车
JZ2021031400453,complaint:JZ2021031400453,包含隐患,hidden:占用公共区域
JZ2021031400453,complaint:JZ2021031400453,包含事件,event:空白
JZ2021031400453,complaint:JZ2021031400453,包含风险,risk:火灾风险
JZ2021031400453,complaint:JZ2021031400453,包含后果,outcome:出行不便
JZ2021031400453,hidden:占用公共区域,导致,risk:火灾风险
JZ2021031400453,event:空白,触发风险,risk:火灾风险
JZ2021031400453,risk:火灾风险,导致,outcome:出行不便
JZ2021031600177,complaint:JZ2021031600177,包含实体,entity:街头
JZ2021031600177,complaint:JZ2021031600177,包含隐患,hidden:街头游商
JZ2021031600177,complaint:JZ2021031600177,包含事件,event:空白
JZ2021031600177,complaint:JZ2021031600177,包含风险,risk:影响日常生活
JZ2021031600177,entity:街头,易感于,hidden:街头游商
JZ2021031600177,hidden:街头游商,导致,risk:影响日常生活
JZ2021031600177,event:空白,触发风险,risk:影响日常生活
JZ2021031600181,complaint:JZ2021031600181,包含实体,entity:垃圾车
JZ2021031600181,complaint:JZ2021031600181,包含隐患,hidden:扰民
JZ2021031600181,complaint:JZ2021031600181,包含事件,event:空白
JZ2021031600181,complaint:JZ2021031600181,包含风险,risk:影响日常生活
